Job Title,Total Cash Compensation,Base Pay,Overtime,Year,HourlyRate,Hours Worked Overtime,Stress Level,Job Title Encoded
Recreation Leader PT,5251.83,5251.83,0.0,2021,2.5249182692307692,0.0,Medium Stress,68
School Crossing Guard PT,5237.64,5030.88,75.93,2021,2.4186923076923077,31.392996851445474,Medium Stress,71
School Crossing Guard PT,5201.78,4994.18,75.93,2021,2.401048076923077,31.623689975131054,Medium Stress,71
School Crossing Guard PT,5197.15,4998.72,75.93,2021,2.4032307692307695,31.594968311887843,Medium Stress,71
Recreation Leader PT,5192.98,5192.98,0.0,2021,2.496625,0.0,Medium Stress,68
Recreation Leader PT,5172.21,5161.71,0.0,2021,2.4815913461538464,0.0,Medium Stress,68
Recreation Leader PT,5169.56,5169.56,0.0,2021,2.4853653846153847,0.0,Medium Stress,68
Library Page PT,5163.24,5163.24,0.0,2021,2.482326923076923,0.0,Medium Stress,42
Recreation Leader PT,5125.28,5125.28,0.0,2021,2.464076923076923,0.0,Medium Stress,68
School Crossing Guard PT,5082.16,4950.91,0.0,2021,2.3802451923076924,0.0,Medium Stress,71
School Crossing Guard PT,5060.41,4984.48,75.93,2021,2.396384615384615,31.685230956890194,Medium Stress,71
Recreation Leader PT,5056.05,5056.05,0.0,2021,2.430793269230769,0.0,Medium Stress,68
Recreation Leader PT,5053.93,5053.93,0.0,2021,2.4297740384615385,0.0,Medium Stress,68
Library Page PT,5029.77,5029.77,0.0,2021,2.418158653846154,0.0,Medium Stress,42
Recreation Leader PT,5011.75,5011.75,0.0,2021,2.409495192307692,0.0,Medium Stress,68
Class Instructor PT,5003.09,5003.09,0.0,2021,2.405331730769231,0.0,Medium Stress,13
Recreation Leader PT,4991.6,4991.6,0.0,2021,2.3998076923076925,0.0,Medium Stress,68
Librarian II PT,4974.88,4974.12,0.0,2021,2.391403846153846,0.0,Medium Stress,37
School Crossing Guard PT,4970.3,4764.37,75.93,2021,2.2905625,33.149062730224564,Medium Stress,71
Community Services Aide PT,4963.34,4441.9,521.44,2021,2.135528846153846,244.1737094486594,Medium Stress,16
School Crossing Guard PT,4951.16,4819.49,0.0,2021,2.3170625,0.0,Medium Stress,71
Recreation Leader PT,4940.1,4940.1,0.0,2021,2.3750480769230773,0.0,Medium Stress,68
Police Data Spec I,4939.27,4350.05,211.46,2021,2.0913701923076924,101.11074585349594,Medium Stress,55
School Crossing Guard PT,4901.39,4690.46,75.93,2021,2.2550288461538464,33.671409627200745,Medium Stress,71
Recreation Leader PT,4892.61,4892.61,0.0,2021,2.352216346153846,0.0,Medium Stress,68
Recreation Leader PT,4886.48,4886.48,0.0,2021,2.3492692307692304,0.0,Medium Stress,68
School Crossing Guard PT,4885.82,4668.85,75.93,2021,2.244639423076923,33.827259389357124,Medium Stress,71
Librarian I PT,4868.28,4866.37,0.0,2021,2.3396009615384616,0.0,Medium Stress,35
Public Safety Com Spec FT,4854.72,4260.1,635.32,2021,2.048125,310.19591089411045,Medium Stress,65
Recreation Leader PT,4831.3,4831.3,0.0,2021,2.322740384615385,0.0,Medium Stress,68
Maintenance Assistant,4817.16,4638.84,0.0,2021,2.2302115384615386,0.0,Medium Stress,44
School Crossing Guard PT,4815.8,4608.2,75.93,2021,2.215480769230769,34.272470812898746,Medium Stress,71
Recreation Leader PT,4813.62,4813.62,0.0,2021,2.3142403846153847,0.0,Medium Stress,68
School Crossing Guard PT,4808.96,4568.45,75.93,2021,2.1963701923076924,34.570674955400634,Medium Stress,71
Library Aide PT,4803.42,4803.42,0.0,2021,2.3093365384615385,0.0,Medium Stress,38
Recreation Leader PT,4785.32,4785.32,0.0,2021,2.3006346153846153,0.0,Medium Stress,68
School Crossing Guard PT,4762.37,4639.04,0.0,2021,2.2303076923076923,0.0,Medium Stress,71
Recreation Leader PT,4761.46,4220.45,541.01,2021,2.0290624999999998,266.6305251809641,Medium Stress,68
Community Services Aide PT,4712.25,4712.25,0.0,2021,2.2655048076923077,0.0,Medium Stress,16
Community Services Aide PT,4698.75,4229.45,469.3,2021,2.033389423076923,230.7969121280545,Medium Stress,16
Community Services Aide PT,4692.94,4669.76,23.18,2021,2.245076923076923,10.324813266634688,Medium Stress,16
Recreation Leader PT,4684.82,4684.82,0.0,2021,2.2523173076923078,0.0,Medium Stress,68
Recreation Leader PT,4664.66,4414.66,0.0,2021,2.1224326923076924,0.0,Medium Stress,68
Recreation Leader PT,4649.83,4649.83,0.0,2021,2.2354951923076922,0.0,Medium Stress,68
TempEe-Family Camp-StipendPaid,4649.1,221.39,0.0,2021,0.10643749999999999,0.0,Medium Stress,86
Recreation Leader PT,4622.12,4622.12,0.0,2021,2.222173076923077,0.0,Medium Stress,68
School Crossing Guard PT,4579.04,4403.94,75.93,2021,2.117278846153846,35.86206896551725,Medium Stress,71
Recreation Leader PT,4566.81,4566.81,0.0,2021,2.195581730769231,0.0,Medium Stress,68
School Crossing Guard PT,4562.7,4355.1,75.93,2021,2.0937980769230773,36.26424192326238,Medium Stress,71
School Crossing Guard PT,4562.7,4355.1,75.93,2021,2.0937980769230773,36.26424192326238,Medium Stress,71
School Crossing Guard PT,4553.76,4347.0,75.93,2021,2.089903846153846,36.33181504485852,Medium Stress,71
Library Aide PT,4550.03,4550.03,0.0,2021,2.187514423076923,0.0,Medium Stress,38
Library Page PT,4543.94,4519.04,0.0,2021,2.1726153846153844,0.0,Medium Stress,42
Police Data Spec I,4517.71,4226.88,0.0,2021,2.032153846153846,0.0,Medium Stress,55
Police Data Spec I,4517.71,4226.88,0.0,2021,2.032153846153846,0.0,Medium Stress,55
Police Data Spec I,4517.71,4226.88,0.0,2021,2.032153846153846,0.0,Medium Stress,55
Police Data Spec I,4517.71,4226.88,0.0,2021,2.032153846153846,0.0,Medium Stress,55
Instructor Lifeguard PT,4485.69,4485.69,0.0,2021,2.1565817307692305,0.0,Medium Stress,34
Recreation Leader PT,4484.4,4484.4,0.0,2021,2.1559615384615385,0.0,Medium Stress,68
Class Instructor PT,4467.37,4467.18,0.0,2021,2.1476826923076926,0.0,Medium Stress,13
Recreation Leader PT,4460.77,4460.77,0.0,2021,2.144600961538462,0.0,Medium Stress,68
Class Instructor PT,4450.24,4450.24,0.0,2021,2.1395384615384616,0.0,Medium Stress,13
Library Aide PT,4426.42,4426.42,0.0,2021,2.1280865384615386,0.0,Medium Stress,38
Recreation Leader PT,4400.86,4400.86,0.0,2021,2.1157980769230766,0.0,Medium Stress,68
School Crossing Guard PT,4393.31,4209.05,75.93,2021,2.023581730769231,37.52257635333389,Medium Stress,71
Recreation Leader PT,4364.28,4364.28,0.0,2021,2.0982115384615385,0.0,Medium Stress,68
Recreation Leader PT,4339.86,979.02,0.0,2021,0.4706826923076923,0.0,Medium Stress,68
Library Aide PT,4333.73,4333.73,0.0,2021,2.083524038461538,0.0,Medium Stress,38
School Crossing Guard PT,4329.07,4203.24,0.0,2021,2.0207884615384613,0.0,Medium Stress,71
Recreation Leader PT,4323.57,4323.57,0.0,2021,2.0786394230769227,0.0,Medium Stress,68
Community Services Aide PT,4295.11,3993.83,301.28,2021,1.9201105769230769,156.90763001930478,Medium Stress,16
School Crossing Guard PT,4257.45,4127.45,0.0,2021,1.9843509615384614,0.0,Medium Stress,71
Community Services Aide PT,4256.5,4256.5,0.0,2021,2.0463942307692307,0.0,Medium Stress,16
Recreation Leader PT,4234.7,4234.7,0.0,2021,2.0359134615384615,0.0,Medium Stress,68
Community Services Aide PT,4233.31,4233.31,0.0,2021,2.0352451923076926,0.0,Medium Stress,16
School Crossing Guard PT,4222.15,4011.64,75.93,2021,1.9286730769230769,39.369036104934644,Medium Stress,71
Community Services Aide PT,4206.28,4044.05,162.23,2021,1.9442548076923079,83.44070919004461,Medium Stress,16
School Crossing Guard PT,4199.51,4023.58,75.93,2021,1.9344134615384616,39.25220823246959,Medium Stress,71
Recreation Leader PT,4183.81,4183.81,0.0,2021,2.0114471153846156,0.0,Medium Stress,68
Recreation Leader PT,4171.28,3981.45,189.83,2021,1.9141586538461537,99.17150786773664,Medium Stress,68
Recreation Progrm Spec,4127.36,3120.3,0.0,2021,1.5001442307692308,0.0,Medium Stress,69
Recreation Leader PT,4107.04,4107.04,0.0,2021,1.9745384615384616,0.0,Medium Stress,68
Analyst I,4099.11,2559.34,0.0,2021,1.230451923076923,0.0,Medium Stress,2
Police Data Spec I,4093.77,3697.54,0.0,2021,1.7776634615384614,0.0,Medium Stress,55
Library Page PT,4074.91,4074.91,0.0,2021,1.9590913461538462,0.0,Medium Stress,42
Recreation Leader PT,3995.25,3843.67,0.0,2021,1.8479182692307692,0.0,Medium Stress,68
Recreation Leader PT,3958.92,3958.92,0.0,2021,1.9033269230769232,0.0,Medium Stress,68
School Crossing Guard PT,3945.14,3745.88,75.93,2021,1.8009038461538462,42.16216216216216,Medium Stress,71
Instructor Lifeguard PT,3934.57,3911.44,0.0,2021,1.8805,0.0,Medium Stress,34
Recreation Leader PT,3928.24,3928.24,0.0,2021,1.888576923076923,0.0,Medium Stress,68
Recreation Leader PT,3912.39,3849.39,0.0,2021,1.8506682692307692,0.0,Medium Stress,68
Recreation Leader PT,3892.95,3892.95,0.0,2021,1.8716105769230769,0.0,Medium Stress,68
Recreation Leader PT,3863.0,3863.0,0.0,2021,1.8572115384615384,0.0,Medium Stress,68
Recreation Leader PT,3854.94,3854.94,0.0,2021,1.8533365384615386,0.0,Medium Stress,68
School Crossing Guard PT,3846.86,3720.19,0.0,2021,1.7885528846153846,0.0,Medium Stress,71
Library Page PT,3804.37,3804.37,0.0,2021,1.8290240384615384,0.0,Medium Stress,42
Recreation Leader PT,3743.41,3743.41,0.0,2021,1.7997163461538461,0.0,Medium Stress,68
Recreation Leader PT,3726.2,3726.2,0.0,2021,1.7914423076923076,0.0,Medium Stress,68
Maintenance Assistant PT,3708.56,3708.56,0.0,2021,1.7829615384615385,0.0,Medium Stress,45
School Crossing Guard PT,3659.5,3581.17,0.0,2021,1.7217163461538463,0.0,Medium Stress,71
Recreation Leader PT,3659.44,3659.44,0.0,2021,1.759346153846154,0.0,Medium Stress,68
Recreation Leader PT,3657.0,3657.0,0.0,2021,1.758173076923077,0.0,Medium Stress,68
Class Instructor PT,3634.69,3633.49,0.0,2021,1.7468701923076921,0.0,Medium Stress,13
Library Page PT,3604.14,3586.14,0.0,2021,1.724105769230769,0.0,Medium Stress,42
School Crossing Guard PT,3581.24,3438.12,0.0,2021,1.6529423076923075,0.0,Medium Stress,71
School Crossing Guard PT,3554.33,3423.5,0.0,2021,1.6459134615384616,0.0,Medium Stress,71
Community Services Aide PT,3545.77,3545.77,0.0,2021,1.7046971153846153,0.0,Medium Stress,16
School Crossing Guard PT,3470.54,3340.54,0.0,2021,1.6060288461538461,0.0,Medium Stress,71
Library Page PT,3450.68,3450.68,0.0,2021,1.6589807692307692,0.0,Medium Stress,42
School Crossing Guard PT,3418.87,3287.2,0.0,2021,1.5803846153846153,0.0,Medium Stress,71
Library Aide PT,3395.14,3395.14,0.0,2021,1.632278846153846,0.0,Medium Stress,38
Recreation Leader PT,3386.15,3386.15,0.0,2021,1.6279567307692309,0.0,Medium Stress,68
Recreation Leader PT,3358.61,2751.16,607.45,2021,1.3226730769230768,459.2593669579378,High Stress,68
Recreation Leader PT,3339.51,3339.51,0.0,2021,1.605533653846154,0.0,Medium Stress,68
Recreation Leader PT,3337.34,3153.14,184.2,2021,1.5159326923076923,121.50935258187076,Medium Stress,68
Recreation Leader PT,3331.65,3331.65,0.0,2021,1.6017548076923078,0.0,Medium Stress,68
Recreation Leader PT,3329.46,3329.46,0.0,2021,1.600701923076923,0.0,Medium Stress,68
Zoo Keeper PT,3324.81,3002.46,322.35,2021,1.4434903846153846,223.31288343558285,Medium Stress,89
Library Aide PT,3314.03,3314.03,0.0,2021,1.593283653846154,0.0,Medium Stress,38
Community Services Aide PT,3198.15,3198.15,0.0,2021,1.5375721153846154,0.0,Medium Stress,16
Class Instructor PT,3195.43,3138.48,56.95,2021,1.5088846153846154,37.743111315031484,Medium Stress,13
Recreation Leader PT,3189.1,2665.18,523.92,2021,1.2813365384615383,408.88555369618564,High Stress,68
Recreation Leader PT,3179.64,2929.64,0.0,2021,1.4084807692307693,0.0,Medium Stress,68
Recreation Leader PT,3165.33,3165.33,0.0,2021,1.5217932692307692,0.0,Medium Stress,68
Librarian I PT,3123.56,3110.53,0.0,2021,1.4954471153846154,0.0,Medium Stress,35
TempEe-Family Camp-StipendPaid,3117.59,148.43,0.0,2021,0.07136057692307693,0.0,Medium Stress,86
Recreation Leader PT,3112.98,3112.98,0.0,2021,1.496625,0.0,Medium Stress,68
Library Aide PT,3090.0,3090.0,0.0,2021,1.4855769230769231,0.0,Medium Stress,38
Animal Care Attendant PT,3062.51,3062.51,0.0,2021,1.472360576923077,0.0,Medium Stress,6
Heavy Equip Oper,3054.72,2841.6,213.12,2021,1.366153846153846,156.00000000000003,Medium Stress,32
School Crossing Guard PT,3049.85,2973.92,75.93,2021,1.429769230769231,53.106472265561955,Medium Stress,71
School Crossing Guard PT,3011.89,2973.92,37.97,2021,1.429769230769231,26.556733200624087,Medium Stress,71
School Crossing Guard PT,3009.79,2886.46,0.0,2021,1.3877211538461538,0.0,Medium Stress,71
Recreation Leader PT,2991.07,2741.07,0.0,2021,1.3178221153846155,0.0,Medium Stress,68
Librarian II PT,2968.29,2966.17,0.0,2021,1.4260432692307692,0.0,Medium Stress,37
Class Instructor PT,2954.94,2897.99,56.95,2021,1.3932644230769229,40.87522731272365,Medium Stress,13
School Crossing Guard PT,2951.45,2821.03,0.0,2021,1.3562644230769232,0.0,Medium Stress,71
Recreation Leader PT,2933.73,2933.73,0.0,2021,1.4104471153846154,0.0,Medium Stress,68
Regional Park Aide PT,2916.98,2670.21,246.77,2021,1.2837548076923078,192.22518079102392,Medium Stress,70
Recreation Leader PT,2884.0,2884.0,0.0,2021,1.3865384615384615,0.0,Medium Stress,68
Library Page PT,2882.48,2882.48,0.0,2021,1.3858076923076923,0.0,Medium Stress,42
Community Services Aide PT,2881.42,2881.42,0.0,2021,1.385298076923077,0.0,Medium Stress,16
TempEe-Family Camp-StipendPaid,2867.41,136.55,0.0,2021,0.06564903846153847,0.0,Medium Stress,86
Animal Care Attendant PT,2853.36,2124.44,478.92,2021,1.0213653846153847,468.9017341040462,High Stress,6
Library Aide PT,2842.8,2842.8,0.0,2021,1.3667307692307693,0.0,Medium Stress,38
Recreation Leader PT,2836.68,2836.68,0.0,2021,1.3637884615384614,0.0,Medium Stress,68
Library Aide PT,2831.22,2831.22,0.0,2021,1.3611634615384614,0.0,Medium Stress,38
Library Page PT,2809.41,2809.41,0.0,2021,1.3506778846153846,0.0,Medium Stress,42
School Crossing Guard PT,2782.04,2677.04,0.0,2021,1.2870384615384616,0.0,Medium Stress,71
Community Services Aide PT,2746.26,2746.26,0.0,2021,1.3203173076923078,0.0,Medium Stress,16
Library Aide PT,2742.37,2742.37,0.0,2021,1.3184471153846153,0.0,Medium Stress,38
Analyst II,2742.29,2637.6,0.0,2021,1.268076923076923,0.0,Medium Stress,3
Recreation Leader PT,2741.25,2741.25,0.0,2021,1.3179086538461537,0.0,Medium Stress,68
Recreation Leader PT,2732.35,2456.05,276.3,2021,1.1807932692307692,233.99523625333362,Medium Stress,68
Community Services Aide PT,2711.47,2711.47,0.0,2021,1.303591346153846,0.0,Medium Stress,16
School Crossing Guard PT,2708.17,2632.24,75.93,2021,1.2654999999999998,60.000000000000014,Medium Stress,71
Zoo Keeper PT,2705.01,2391.8,313.21,2021,1.1499038461538462,272.3792959277531,Medium Stress,89
Library Aide PT,2703.75,2703.75,0.0,2021,1.2998798076923077,0.0,Medium Stress,38
Recreation Leader PT,2686.97,2686.97,0.0,2021,1.2918124999999998,0.0,Medium Stress,68
Recreation Leader PT,2674.5,2674.5,0.0,2021,1.2858173076923076,0.0,Medium Stress,68
Recreation Leader PT,2650.74,2400.74,0.0,2021,1.154201923076923,0.0,Medium Stress,68
School Crossing Guard PT,2635.27,2429.76,75.93,2021,1.1681538461538463,65.0,Medium Stress,71
Recreation Leader PT,2614.65,2364.65,0.0,2021,1.1368509615384617,0.0,Medium Stress,68
Library Aide PT,2595.63,2595.63,0.0,2021,1.2478990384615385,0.0,Medium Stress,38
Library Page PT,2594.28,2594.28,0.0,2021,1.2472500000000002,0.0,Medium Stress,42
Library Aide PT,2587.89,2587.89,0.0,2021,1.2441778846153846,0.0,Medium Stress,38
School Crossing Guard PT,2575.4,2429.57,0.0,2021,1.1680625,0.0,Medium Stress,71
School Crossing Guard PT,2562.24,2428.91,0.0,2021,1.1677451923076922,0.0,Medium Stress,71
Library Page PT,2544.31,2544.31,0.0,2021,1.2232259615384615,0.0,Medium Stress,42
Recreation Leader PT,2541.44,2541.44,0.0,2021,1.2218461538461538,0.0,Medium Stress,68
TempEe-Family Camp-StipendPaid,2535.82,120.76,0.0,2021,0.05805769230769231,0.0,Medium Stress,86
Library Page PT,2505.12,2505.12,0.0,2021,1.2043846153846154,0.0,Medium Stress,42
Recreation Leader PT,2499.38,2499.38,0.0,2021,1.201625,0.0,Medium Stress,68
Library Aide PT,2495.18,2495.18,0.0,2021,1.1996057692307691,0.0,Medium Stress,38
Recreation Leader PT,2467.72,2467.72,0.0,2021,1.186403846153846,0.0,Medium Stress,68
Library Page PT,2429.76,2429.76,0.0,2021,1.1681538461538463,0.0,Medium Stress,42
School Crossing Guard PT,2416.26,2416.26,0.0,2021,1.1616634615384616,0.0,Medium Stress,71
Library Page PT,2408.48,2408.48,0.0,2021,1.1579230769230768,0.0,Medium Stress,42
Library Page PT,2379.14,2379.14,0.0,2021,1.1438173076923077,0.0,Medium Stress,42
School Crossing Guard PT,2378.74,2248.74,0.0,2021,1.081125,0.0,Medium Stress,71
Library Page PT,2336.72,2336.72,0.0,2021,1.1234230769230769,0.0,Medium Stress,42
Recreation Leader PT,2327.77,2327.77,0.0,2021,1.1191201923076923,0.0,Medium Stress,68
Recreation Leader PT,2292.12,2292.12,0.0,2021,1.1019807692307693,0.0,Medium Stress,68
Library Aide PT,2290.47,2290.47,0.0,2021,1.1011875,0.0,Medium Stress,38
Recreation Leader PT,2284.08,2284.08,0.0,2021,1.0981153846153846,0.0,Medium Stress,68
Community Services Aide PT,2259.58,2259.58,0.0,2021,1.0863365384615384,0.0,Medium Stress,16
Community Services Aide PT,2217.09,2217.09,0.0,2021,1.065908653846154,0.0,Medium Stress,16
School Crossing Guard PT,2141.32,2026.95,0.0,2021,0.9744951923076923,0.0,Medium Stress,71
Community Services Aide PT,2139.81,1896.48,243.33,2021,0.9117692307692308,266.87674006580613,Medium Stress,16
Library Page PT,2132.37,2132.37,0.0,2021,1.0251778846153845,0.0,Medium Stress,42
Community Services Aide PT,2112.8,2112.8,0.0,2021,1.0157692307692308,0.0,Medium Stress,16
Community Services Aide PT,2093.48,2093.48,0.0,2021,1.0064807692307693,0.0,Medium Stress,16
Library Page PT,2081.75,2081.75,0.0,2021,1.0008413461538461,0.0,Medium Stress,42
Recreation Leader PT,1961.52,1961.52,0.0,2021,0.9430384615384615,0.0,Medium Stress,68
School Crossing Guard PT,1953.11,1826.44,0.0,2021,0.8780961538461539,0.0,Medium Stress,71
Recreation Leader PT,1948.63,1847.63,0.0,2021,0.8882836538461539,0.0,Medium Stress,68
School Crossing Guard PT,1947.02,1817.44,0.0,2021,0.8737692307692307,0.0,Medium Stress,71
School Crossing Guard PT,1901.65,1768.32,0.0,2021,0.8501538461538461,0.0,Medium Stress,71
Police Officer,1893.87,1090.4,271.4,2021,0.5242307692307693,517.7109317681584,High Stress,58
Recreation Leader PT,1858.51,1858.51,0.0,2021,0.8935144230769231,0.0,Medium Stress,68
Maintenance Assistant,1834.09,1795.68,0.0,2021,0.8633076923076923,0.0,Medium Stress,44
Recreation Leader PT,1785.0,1535.0,0.0,2021,0.7379807692307693,0.0,Medium Stress,68
Recreation Leader PT,1740.05,1740.05,0.0,2021,0.8365625,0.0,Medium Stress,68
Library Clerk PT,1738.35,1729.82,0.0,2021,0.8316442307692308,0.0,Medium Stress,41
Class Instructor PT,1717.21,1717.21,0.0,2021,0.8255817307692308,0.0,Medium Stress,13
Library Aide PT,1707.23,1707.23,0.0,2021,0.8207836538461538,0.0,Medium Stress,38
Recreation Leader PT,1680.23,1680.23,0.0,2021,0.8078028846153846,0.0,Medium Stress,68
Recreation Leader PT,1657.94,1657.94,0.0,2021,0.7970865384615385,0.0,Medium Stress,68
School Crossing Guard PT,1649.39,1522.72,0.0,2021,0.7320769230769231,0.0,Medium Stress,71
School Crossing Guard PT,1637.94,1510.44,0.0,2021,0.726173076923077,0.0,Medium Stress,71
TempEe-Family Camp-StipendPaid,1608.06,76.57,0.0,2021,0.0368125,0.0,Medium Stress,86
Community Services Aide PT,1606.8,1606.8,0.0,2021,0.7725,0.0,Medium Stress,16
Recreation Leader PT,1593.33,1363.08,230.25,2021,0.6553269230769231,351.35135135135135,High Stress,68
Community Services Aide PT,1583.62,1583.62,0.0,2021,0.7613557692307692,0.0,Medium Stress,16
Recreation Leader PT,1521.95,1521.95,0.0,2021,0.7317067307692308,0.0,Medium Stress,68
